# site 0
0.23625977301 -0.065494607121 0.857905330958 -0.451364235473 -0.0126706804891
0.82852642372 0.299645405361 -0.182808874958 0.0548860575346 -0.432810619287

# site 1
-0.237429468607 -0.0765069755414 0.843458573229 0.47561687969 -0.0118384598258
0.815450746878 -0.316636285431 0.178605334135 0.0505440405981 0.447579017317

# site 2
-0.235655160421 -0.0771893908217 -0.843767522667 -0.475862754014 0.0109293341955
0.815808143594 -0.316501392797 -0.176728965641 -0.0495850212926 -0.44787513837

# site 3
0.238249073337 -0.0647720660879 -0.857561111057 0.451048240286 0.0136522615834
0.828206408903 0.29963031965 0.184900767712 -0.0559836380786 0.432404156045

