# site 0
0.23107601734242297 -0.066675985180539 0.8596365161313982 -0.45065860898938714 -0.009490283799370695
0.8309020805194793 0.2987324969212304 -0.17756449601780214 0.05222671887271958 -0.431397551524509

# site 1
-0.22958279391393188 -0.0788845166379954 0.8458160986705491 0.47498481137874937 -0.007316417339708295
0.8183408496793685 -0.3154267828790372 0.17065826095398876 0.04614394400383753 0.4467333575955135

# site 2
-0.22799642266488068 -0.07940869249566716 -0.8460388286431745 -0.4752770265463029 0.006476053855277596
0.8186063912982385 -0.31525568893984185 -0.16901500690707996 -0.045252270520695796 -0.44708342193561884

# site 3
0.23307635125397771 -0.06602741176507916 -0.8593325418687641 0.45028076288199603 0.010517245148510056
0.830640685315799 0.29873552880937565 0.17965141580821972 -0.0533655673532902 0.4308951389192575

